,FoodID,food_name,cook,taste,time,주재료
1641,1641,['백 번 먹어도 질리지 않는 마파두부'],['볶다'],['짠맛'],['10분'],"['북두부','400g','돼지고기소','150g','태현 두반장','2큰술','후춧가루','반작은술']"
1642,1642,['새콤한 두부 고기 볶음'],['볶다'],['신맛'],['30분'],"['고추','400g','두부말랭이','100g']"
1643,1643,['삼겹살 두부찜'],['끓이다'],['장맛'],['15분'],"['삼겹살','150g','두부','3모']"
1644,1644,['천미감자갈비찜'],['태우다'],['향긋한 맛'],['60분'],"['갈비','400g','감자','400g']"
1645,1645,['매콤한 닭고기'],['볶다'],['향긋한 맛'],['15분'],"['닭고기','500g']"
1646,1646,['정종 마늘 볶음밥'],['볶다'],['일상적인 맛'],['10분'],"['쿠다향 피망 콩잎','마늘종','신선한 이칼고기']"
1647,1647,['쌍고추살사'],['볶다'],['향긋한 맛'],['15분'],"['살코기','200g','피망','2개','홍초','2개']"
1648,1648,['날개구이'],['굽다'],['다른 맛'],['30분'],"['닭날개 중','500g','대파','30g','강','5g','마늘','10g']"
1649,1649,['육개장 자제'],['볶다'],['향긋한 맛'],['60분'],"['마른 소고기','800g']"
1650,1650,['매콤한 닭똥집 무침'],['비비다'],['향긋한 맛'],['10분'],"['닭똥집','400g']"
1651,1651,['경장육사 - 로즈마리'],['볶다'],['장맛'],['30분'],"['두부피','1장','계란','2개','대파','1대']"
1652,1652,['토비돼지 간'],['볶다'],['향긋한 맛'],['5분'],"['돼지 간','250g','고추','5개']"
1653,1653,['장조림 육사 (두반장 버전)'],['볶다'],['콩잎맛'],['30분'],"['돼지고기','200g','태현 두반장','3숟가락','콩장','3숟가락']"
1654,1654,['궁폭삼정'],['볶다'],['일상적인 맛'],['15분'],"['연근','반쪽','오이','반쪽','가지','반쪽']"
1655,1655,['중경 태안어'],['끓이다'],['신맛'],['15분'],"['멸치','1마리']"
1656,1656,['짐'],['끓이다'],['향긋한 맛'],['15분'],"['돼지고기소','200g','땅콩알맹이(생)','100g','새싹채소','100g','깨','100g','국수(생)','적당량','고수','2뿌리','쪽파','2뿌리']"
1657,1657,['생소금구이'],['볶다'],['짠맛'],['15분'],"['삼겹살','200g','콩말랭이','50g']"
1658,1658,['라오쓰촨 담당'],['끓이다'],['매운맛'],['15분'],"['알칼리 수면','300g']"
1659,1659,['산채 갈치 도래'],['끓이다'],['신맛'],['15분'],"['갈치','850g']"
1660,1660,['궁보새우볼'],['볶다'],['일상적인 맛'],['10분'],"['새우','198g','땅콩','60g']"
1661,1661,['사천 주정뱅이 땅콩'],['튀기다'],['향긋한 맛'],['10분'],"['땅콩','75그램']"
1662,1662,['바쁜 사람 시래기'],['활용단어참조'],['신맛'],['30분'],"['물고기','1800g','동북산채','적당량']"
1663,1663,['홍당무갈비찜'],['태우다'],['일상적인 맛'],['60분'],"['홍당무','2근','갈비','1근']"
1664,1664,['어향가지덮밥'],['볶다'],['일상적인 맛'],['15분'],"['가지(자색껍질, 길이)','2개','고추(빨강, 뾰족, 마른)','2숟가락','밥','1공기']"
1665,1665,['양파 부꾸미'],['볶다'],['일상적인 맛'],['15분'],"['삼겹살','500g','양파','3개']"
1666,1666,['패왕마트 곤두박이'],['달이다'],['매운맛'],['30분'],"['붕어','1마리']"
1667,1667,['티라노마트 | 다진 마늘 흰고기'],['끓이다'],['일상적인 맛'],['30분'],"['삼겹살','500g','오이','1/2개']"
1668,1668,['매콤한 채식 두부'],['태우다'],['향긋한 맛'],['15분'],"['두부','2모']"
1669,1669,['건냄비 삼겹살'],['볶다'],['일상적인 맛'],['10분'],"['삼겹살','500g','연근','1절','감자','하나','양파','하나','꽃나물','하나','새송이','하나']"
1670,1670,"['집밥맛, 마늘 후라이드, 간단하고 쉽다']",['볶다'],['마늘향'],['15분'],"['다진 마늘','적당량','삼겹살','적당량']"
1671,1671,['자제 사천 고기 만들기'],['절이다'],['짠맛'],['数天'],"['삼겹살','8000g']"
1672,1672,['집밥 생선 삶기'],['끓이다'],['매운맛'],['30분'],"['초어','1500g','상치','1뿌리','콩나물','1줌']"
1673,1673,['가와미도리'],['볶다'],['매운맛'],['30분'],"['무창어','2마리']"
1674,1674,['매콤한 입 물닭'],['끓이다'],['신맛'],['30분'],"['닭다리','2개','설탕','5그램','생피','적당량','산초','10알','파','1뿌리','생강','3조각','고추기름','50밀리리터','마늘','3쪽','진초','15밀리리터','생선찜','20밀리리터','늙은이','5밀리리터']"
1675,1675,['마일리 버터 랍스터 구이'],['굽다'],['짠맛'],['30분'],"['가재','500g','물','적당량','흰깨','적당량']"
1676,1676,['무당불고기'],['태우다'],['일상적인 맛'],['30분'],"['흰무','300g','삼겹살','300g']"
1677,1677,['갈치구이'],['태우다'],['신맛'],['30분'],"['갈치','400g','파프리카','2개']"
1678,1678,['가와사키 닭'],['튀기다'],['향긋한 맛'],['15분'],"['닭고기','300g']"
1679,1679,['달래개구리 구이'],['태우다'],['향긋한 맛'],['30분'],"['소개구리','3마리']"
1680,1680,['가와사키 입하판'],['볶다'],['향긋한 맛'],['15분'],"['닭고기','300g','피망','1마리','고추','100g','산초','20g','삼겹살','10g']"
1681,1681,['황금칠곡잡곡권'],['끓이다'],['일상적인 맛'],['90분'],"['현미','50g','흑찹쌀','10g','좁쌀','40g','진주쌀','130g','자미','10g','시리얼','30g','수수쌀','30g','부죽','1장','당근','반뿌리','동부','3개']"
1682,1682,['베이컨 손만두'],['볶다'],['일상적인 맛'],['10분'],"['양배추','1알','베이컨','2알']"
1683,1683,['사천랍고기'],['훈제'],['향긋한 맛'],['数시간'],"['삼겹살','2000g']"
1684,1684,['집 가득 향기로운 가지찜 만들어 줄게'],['끓이다'],['생선 냄새'],['15분'],"['자가지','2대','다진 고기','2냥','양파','반개']"
1685,1685,['갈릭고추장'],['볶다'],['향긋한 맛'],['30분'],"['조천초','1500그램']"
1686,1686,['정종 다진 마늘 흰살'],['뜸들이다'],['매운맛'],['60분'],"['뒷다리살','500g']"
1687,1687,['빨간 기름 돼지 귀걸이'],['비비다'],['향긋한 맛'],['15분'],"['돼지귀','1마리']"
1688,1688,['매운가루'],['비비다'],['신맛'],['5분'],"['고구마 팬','100g']"
1689,1689,['크리스탈 꼬르륵 갈비'],['태우다'],['단맛'],['60분'],"['갈비','250g','파인애플','반개']"
1690,1690,['새콤한 육수'],['끓이다'],['신맛'],['10분'],"['속빈 반찬','200g','돼지고기(마른)','200g']"
1691,1691,['매콤 다진 고기 두부 구이'],['태우다'],['향긋한 맛'],['15분'],"['두부','1모','표고버섯','6송이']"
1692,1692,['매채스매싱'],['찌다'],['짠맛'],['2시간'],"['삼겹살 삼겹살','1근반','메건리','500g']"
1693,1693,['말린 매운 오징어볶음'],['볶다'],['향긋한 맛'],['10분'],"['부추','100g','피망','3개','오징어','1마리']"
1694,1694,['집밥 마파두부'],['태우다'],['매운맛'],['10분'],"['두부','350g']"
1695,1695,['꽈리회'],['끓이다'],['신맛'],['15분'],"['초어','400g','시금치','250g']"
1696,1696,['건냄비 오리발'],['볶다'],['향긋한 맛'],['60분'],"['오리발','1근','감자','2개','양파','1개']"
1697,1697,['피망 다진 냄비 팬솥'],['볶다'],['향긋한 맛'],['15분'],"['베이컨','4조각','팬','50그램','인형요리','2개']"
1698,1698,['가와미궁 보닭정'],['볶다'],['짠맛'],['60분'],"['새가슴살','200g']"
1699,1699,['빨간 기름 돼지 가슴살 죽순 무침'],['비비다'],['향긋한 맛'],['10분'],"['상치','2대','돼지가슴','1개']"
1700,1700,['다진 홍소고기 두부'],['태우다'],['향긋한 맛'],['15분'],"['돼지고기(말랐다)','200g','두부','1모']"
1701,1701,['산초곱창'],['볶다'],['향긋한 맛'],['15분'],"['돼지 곱창','300g']"
1702,1702,['아생강회탕육'],['볶다'],['일상적인 맛'],['15분'],"['삼겹살','500g','자강','200g','피망','3개']"
1703,1703,['매운 두부찌개'],['끓이다'],['향긋한 맛'],['15분'],"['표고버섯','3송이','에스테르두부','1모']"
1704,1704,['심두부'],['태우다'],['짠맛'],['30분'],"['북두부','1모']"
1705,1705,['파농어'],['찌다'],['짠맛'],['5분'],"['배스','1마리']"
1706,1706,['피망 고기 볶음'],['볶다'],['일상적인 맛'],['15분'],"['돼지고기(말랐다)','200g','피망','1개','피망','2개']"
1707,1707,['맛있는 탕수육'],['볶다'],['일상적인 맛'],['10분'],"['삼겹살','400g']"
1708,1708,['동파 부자 팔꿈치'],['찜'],['일상적인 맛'],['60분'],"['돼지 팔꿈치','하나']"
1709,1709,['새콤달콤한 살코기'],['볶다'],['향긋한 맛'],['15분'],"['고추','200g','돼지고기','80g']"
1710,1710,['소고기완자'],['달이다'],['짠맛'],['30분'],"['소고기','500g','계란','1개','참죽나물','10g']"
1711,1711,['자생강 고기 튀김'],['볶다'],['일상적인 맛'],['15분'],"['돼지 등심살','100g','파프리카','50g','자강','50g']"
1712,1712,['정종 곰장두부'],['볶다'],['일상적인 맛'],['10분'],"['쿠다향 피망 콩잎','두부','살코기']"
1713,1713,['콩갈비 홍소고기'],['태우다'],['일상적인 맛'],['60분'],"['콩줄','3개','삼겹살','500g']"
1714,1714,['어향가지비빔밥'],['볶다'],['단맛'],['30분'],"['가지','300g','파꽃','15g','쌀','500g','건모','1숟가락','식물유','15ml','생채','2숟가락','생채','1숟가락','설탕','1숟가락','식초','1숟가락','전분','20g']"
1715,1715,['매운 닭날개 냄비'],['마른 냄비'],['매운맛'],['30분'],"['닭날개 중','10개','감자','2개']"
1716,1716,['삶은 허리꽃'],['끓이다'],['매운맛'],['30분'],"['돼지허리','500g','상추','200g']"
1717,1717,['비제 연근'],['할로겐'],['향긋한 맛'],['30분'],"['연근','7개','삼겹살','500g']"
1718,1718,['건냄비 마라 닭벼슬'],['볶다'],['향긋한 맛'],['30분'],"['닭관','100g','닭똥집','100g','연근','100g','두부껍질','100g']"
1719,1719,['궁보닭정이 왔으니 좋은 형제인 어향육사는 아직 멀었다'],['볶다'],['일상적인 맛'],['15분'],"['새가슴살','한 조각','당근','한 뿌리','오이','한 뿌리','땅콩','약간','오일 고추장','한 숟가락','두반장','한 숟가락','전분','적당량']"
1720,1720,['간장 복제'],['끓이다'],['짠맛'],['60분'],"['콩간장','400g','흑설탕','80g','얼음사탕','80g','맑은 물','50g']"
1721,1721,['엄마발굽탕'],['찜'],['일상적인 맛'],['90분'],['족발']
1722,1722,['개미나무•팬'],['볶다'],['장맛'],['5분'],"['팬','한 봉지','살코기','적당량']"
1723,1723,['말린 꽈배기 고기 볶음'],['볶다'],['일상적인 맛'],['10분'],"['돼지 고기소','100g','피망','25g','신콩뿔','200g','홍고추','15g']"
1724,1724,['매콤홍소 우육면'],['태우다'],['향긋한 맛'],['2시간'],"['양고기','1000g','죽순','1뿌리','국수(생)','200g','유채','3포기']"
1725,1725,['완두콩 짜장 뚜껑면'],['끓이다'],['일상적인 맛'],['30분'],"['쫄깃한 밀가루','300g','돼지 고기소','200g','완두콩 노랑','100g','완두콩 (생선)','100g']"
1726,1726,['섬서성 기름 튀김 국수'],['끓이다'],['일상적인 맛'],['15분'],"['밀가루','500g']"
1727,1727,['불매운 삶은 생선'],['끓이다'],['짠맛'],['10분'],"['초어','1마리']"
1728,1728,['은귀연자탕'],['찜'],['단맛'],['15분'],"['은귀','4분의 1조각','연꽃','10개','백합','6조각','구기자','8개']"
1729,1729,['아삭아삭 대구'],['달이다'],['일상적인 맛'],['30분'],"['대구','300g']"
1730,1730,['맥주 삼황계'],['볶다'],['향긋한 맛'],['60분'],"['삼황계','한마리','상치','한뿌리','미나리','5포기','양파','하나']"
1731,1731,['간이 사천 샤브샤브 반찬'],['끓이다'],['매운맛'],['30분'],"['훠궈 베이스','반포','채식','1분','고기완자','1접시','표고버섯','1접시','얼린 두부','1접시','닭다리 버섯','1접시','차돌박이','1접시','균류','1접시']"
1732,1732,['사천 탕수육'],['볶다'],['짠맛'],['15분'],"['돼지고기','250g','풋마늘','100g']"
1733,1733,['토끼허리 무침 집밥'],['비비다'],['향긋한 맛'],['5분'],"['토끼허리','500g']"
1734,1734,['자제 비현 두반장'],['기타 작업'],['콩잎맛'],['2시간'],"['이싸리','4000g','소금','1400g','표고버섯 소스','420g','호두잎','600g','땅콩','400g','채소씨유','1500g']"
1735,1735,['콩꼬치 볶음(튀김 제외)'],['볶다'],['매운맛'],['10분'],"['콩깍지','250g','돼지고기소','적당량','건고추','적당량','마초','적당량','마늘','적당량']"
1736,1736,['가와리 후라이 (추천)'],['볶다'],['향긋한 맛'],['5분'],"['달래','100g','삼겹살','60g']"
1737,1737,['붉은 기름 궁보 닭강정'],['볶다'],['일상적인 맛'],['10분'],"['닭강정','300g','오이','1/2개','당근','1/2개']"
1738,1738,['마라소꼬리'],['태우다'],['매운맛'],['60분'],"['소꼬리','500g']"
1739,1739,['주향매운닭'],['볶다'],['향긋한 맛'],['30분'],"['닭고기','800g','백주','1ml','간장','1스푼']"
1740,1740,['사천 피망 육사'],['볶다'],['일상적인 맛'],['5분'],"['피망','190g','돼지고기','200g']"
1741,1741,"['탕수육 갈비: 꽃샘추위 배고픔 엄습, 탕수육 한 접시']",['태우다'],['일상적인 맛'],['15분'],"['갈비','4근','양파','1개','계피','2개','생강','5개','마늘','1마리','고수','1줌']"
1742,1742,['청채두부'],['기타 작업'],['짠맛'],['30분'],"['청채','500g','두부','1모']"
1743,1743,['김치불고기'],['볶다'],['신맛'],['10분'],"['돼지고기(말랐다)','1토막','김치','1그릇']"
1744,1744,['홍구구홍소갈비'],['태우다'],['향긋한 맛'],['60분'],"['갈비','600g','상치','2대']"
1745,1745,['투톤 야채 두부뇌'],['榨汁'],['단맛'],['15분'],"['콩','200g','당근','100g','유채','100g']"
1746,1746,['빨간 기름 베끼기'],['끓이다'],['매운맛'],['5분'],"['돼지고기 가루','150g','혼돈피','200g']"
1747,1747,['게으름뱅이 시금치 무침'],['끓이다'],['짠맛'],['30분'],"['용리어','2편','산채어 조리','1부']"
1748,1748,['간이 백절계'],['끓이다'],['짠맛'],['30분'],"['닭다리','1개']"
1749,1749,['매콤한 물닭'],['끓이다'],['향긋한 맛'],['30분'],"['닭다리','2개','붉은 기름','25밀리리터','생선찜기름','20밀리리터','늙은이','5밀리리터','마늘','3알','설탕','5그램','향초','15밀리리터']"
1750,1750,['육사볶음'],['볶다'],['향긋한 맛'],['10분'],"['소고기','200g','파프리카','200g']"
1751,1751,['항대흥안피망회탕육'],['볶다'],['짠맛'],['30분'],"['삼겹살','750g','피망','200g']"
1752,1752,['피망 닭'],['끓이다'],['매운맛'],['30분'],"['삼황계','한 마리']"
1753,1753,['곤약 오리구이'],['태우다'],['짠맛'],['30분'],"['오리','반마리','곤약','2000g','미나리','100g']"
1754,1754,['장향두부'],['태우다'],['짠맛'],['15분'],"['두부','500g']"
1755,1755,['간화판 예쁘고 맛있는 사천요리 - 침닭'],['끓이다'],['향긋한 맛'],['15분'],"['닭다리','3마리']"
1756,1756,['탕수초어'],['태우다'],['신맛'],['15분'],"['초어','1000그램']"
1757,1757,['맛있는 물닭'],['끓이다'],['일상적인 맛'],['30분'],"['닭','1마리','땅콩','2스푼','깨','1스푼']"
1758,1758,['콩꽃소고기'],['볶다'],['일상적인 맛'],['15분'],"['소고기','500g','에스테르두부','250g']"
1759,1759,['심플하지 않은 궁보닭정'],['볶다'],['짠맛'],['5분'],"['닭다리','3개','오이','반뿌리','당근','반뿌리','땅콩 속(튀김)','작은 반 그릇']"
1760,1760,['마라닭강정'],['볶다'],['매운맛'],['15분'],"['새가슴살','500g','홍초','2개']"
1761,1761,['미나리 고기 볶음'],['볶다'],['짠맛'],['5분'],"['돼지 살코기','300g','미나리','1알']"
1762,1762,['피망 후라이'],['볶다'],['짠맛'],['15분'],"['삼겹살','850g','피망','400g','파프리카','25g']"
